OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,0,1043,קלנסווה,מגורים,6153,1581657,מגורים,638,1,,,,,,,,,,,,,,,0.000000000000000,202407,6776.686557416107462,1581657.242593667702749
-1,67,250,בני ברק,מגורים,9404,318334,מגורים,6100,1,2,18,60,30,22,45,13,80,109,8,6,8,41,83,210.470835905374486,202407,2334.967854199967860,318333.890354873263277
-1,51,1685,חיפה,מגורים,1364,269889,מגורים,4000,1,1,10,56,23,12,50,4,67,80,10,3,0,40,69,188.966381745164625,202407,3286.183706428820642,269889.276224684959743
-1,21,892,שדי חמד,מגורים,1017,3671662,מגורים,0,1,1,3,52,0,11,40,5,56,44,3,1,0,22,31,5.719481704779862,202407,9527.946930915612029,3671661.364429221954197
-1,0,2248,באקה אל-גרביה,מגורים,13349,2896554,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202407,7990.977332051601479,2896554.030497622210532
-1,1,1534,אפרת,מגורים,3363,1438399,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.695217240460279,202407,5852.168568799303102,1438399.311469801235944
-1,16,485,לוד,מגורים,4606,387849,מגורים,7000,1,1,3,19,8,9,11,2,23,24,2,1,1,15,20,41.253172487625555,202407,2647.427057710883219,387848.958884299558122
-1,0,1136,ירושלים,מגורים,9172,1807713,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202407,6665.308363249409012,1807712.862009854754433
-1,9,103,תל אביב -יפו,מגורים,3835,354077,מגורים,5000,1,0,0,9,3,2,7,0,9,14,1,0,2,5,10,25.418196336766794,202407,2657.140417647579397,354077.050973979698028
-1,35,1778,חיפה,מגורים + אצטדיון,4951,842466,מגורים,4000,1,1,6,74,11,20,51,9,81,65,1,1,1,45,55,41.544695595007411,202407,4399.859791515687903,842466.155997207155451
-1,60,2483,אשקלון,תעשיה,0,3663588,תעשיה/מסחר/מתקנים,7100,4,3,9,90,3,4,85,13,102,122,5,5,1,68,91,16.377388567753954,202407,9185.170685371142099,3663587.741829378996044
-1,1,729,מודיעין-מכבים-רעות*,מגורים,5852,1629587,מגורים,1200,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0.613652500558870,202407,5357.055575532673174,1629586.776048777624965
-1,0,2101,סח'נין,מגורים,3118,942772,מגורים,7500,1,,,,,,,,,,,,,,,0.000000000000000,202407,4667.987098566502937,942771.888948606443591
-1,13,1371,דיר דיבוואן,לא ידוע,0,65150968,עתידי/לא ידוע,0,5,0,2,40,0,11,30,1,42,32,0,2,0,16,23,0.199536560707654,202407,51276.063527641104884,65150967.591581575572491
-1,39,322,חולון,מגורים,7284,313460,מגורים,6600,1,1,5,34,15,4,27,9,40,60,12,1,4,21,42,124.417888554079354,202407,2292.098674730724269,313459.748057437071111
-1,1,2013,נהרייה,שטח פתוח,0,536833,פנאי/טבע/ספורט,9100,3,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1.862777451530167,202407,3050.017398326007424,536832.781166937667876
-1,15,964,פתח תקווה,מגורים,8868,376113,מגורים,7900,1,0,4,13,7,6,8,3,17,21,3,0,0,10,14,39.881591525440456,202407,3539.737572508018275,376113.375275695871096
-1,1,1631,מסגד אל-שוהדאא,לא ידוע,0,2262660,עתידי/לא ידוע,0,5,1,0,1,1,1,1,0,2,2,0,0,0,2,2,0.441957761285874,202407,7324.009448811643779,2262659.664784493856132
-1,10,2320,בית זרע אפיקים מסדה שער הגולן,מגורים,3005,13541285,מגורים,0,1,0,6,13,0,6,9,4,19,18,0,0,0,8,9,0.738482352323043,202407,33283.400669557202491,13541284.999625261873007
-1,0,582,רחובות,שטח פתוח,0,1305257,פנאי/טבע/ספורט,8400,3,,,,,,,,,,,,,,,0.000000000000000,202407,5759.875840503314976,1305257.097375264856964
-1,10,1208,מבשרת ציון,שטח פתוח,0,1882210,פנאי/טבע/ספורט,1015,3,0,1,21,1,7,14,1,22,18,1,0,0,14,18,5.312902349435100,202407,6907.328427548857690,1882210.389404815854505
-1,50,2580,שדה יואב נגבה קוממיות יד נתן זבדיאל אלומה רווחה,מגורים,4272,37185067,מגורים,0,1,1,9,110,1,23,88,9,120,97,3,4,0,64,75,1.344625793469662,202407,36924.616014721708780,37185066.836313165724277
-1,1,175,רמת השרון,מגורים,2628,351555,מגורים,2650,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,2.844502232318776,202407,2879.105095066966896,351555.357783924846444
-1,8,1850,דאלית אל-כרמל,מגורים,4979,5084418,מגורים,0,1,1,2,14,2,6,9,2,17,18,2,0,0,10,15,1.573434618639123,202407,12961.440644552434605,5084418.446900111623108
-1,0,801,יבנה,שטח פתוח,0,2253291,פנאי/טבע/ספורט,2660,3,,,,,,,,,,,,,,,0.000000000000000,202407,6494.937230079188339,2253290.894226409029216
-1,5,2429,באר שבע,מגורים,5858,572314,מגורים,9000,1,0,1,4,3,1,3,1,5,6,0,0,0,5,5,8.736460241032239,202407,3216.057945105238105,572314.170963277458213
-1,13,1443,לטרון,בסיס צבאי,0,14446592,מוסדי/ציבורי,0,2,2,10,30,0,15,25,2,42,31,2,2,0,13,23,0.899866208450082,202407,15947.825040800324132,14446592.035488286986947
-1,3,394,רעננה,מגורים,2375,557048,מגורים,8700,1,0,1,5,0,1,5,0,6,7,1,0,0,1,2,5.385531361314314,202407,3538.543533272500099,557048.097714143455960
-1,9,1061,ירושלים,מגורים,6543,595047,מגורים,3000,1,0,1,12,4,4,7,2,13,15,0,1,0,10,12,15.124861180002410,202407,4071.412653812343251,595046.783761526457965
-1,0,12,תל אביב -יפו,מכללה אקדמאית,541,140532,מוסדי/ציבורי,5000,2,,,,,,,,,,,,,,,0.000000000000000,202407,1504.375747893102471,140532.315685036912328
-1,13,1703,חיפה,מגורים,3646,246282,מגורים,4000,1,1,1,20,6,5,11,6,22,25,1,0,0,19,22,52.785103678260199,202407,2175.046465746138438,246281.603977489430690
-1,37,654,כפר יונה,מגורים,6045,1699803,מגורים,168,1,0,4,57,7,12,46,3,61,71,6,4,0,36,56,21.767223572970973,202407,6462.750503617427967,1699803.370694645214826
-1,3,2266,בנימינה-גבעת עדה*,מגורים,4970,1982257,מגורים,0,1,1,0,3,1,1,2,1,4,5,0,0,1,1,2,1.513426512072324,202407,7108.599970589741133,1982256.803399143507704
-1,12,1280,ירושלים,מגורים,5648,405893,מגורים,3000,1,0,0,24,1,1,20,2,24,25,1,2,1,15,20,29.564458701243481,202407,2466.405808237868314,405892.768789143417962
-1,6,503,כפר חבד,מגורים,6422,4323240,מגורים,0,1,1,4,19,1,5,15,4,24,14,0,0,0,9,12,1.387848079054942,202407,10165.201385446012864,4323239.762730884365737
-1,0,1922,עילוט,מגורים,8192,3076649,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202407,8507.681116373803889,3076648.773630494251847
-1,72,105,תל אביב -יפו,תעשיה,943,323621,תעשיה/מסחר/מתקנים,5000,4,1,14,80,14,5,73,16,95,134,28,1,5,40,101,222.482567637553018,202407,2775.968214271150828,323620.860566906980239
-1,21,1540,קריית ארבע,מגורים,7322,5826504,מגורים,0,1,4,8,49,7,19,41,1,61,35,0,0,0,15,24,3.604219570126514,202407,10941.132594589586006,5826504.071521610952914
-1,3,2501,אשקלון,מגורים,7262,3018916,מגורים,7100,1,1,0,2,3,0,1,2,3,3,0,0,0,3,3,0.993734168501962,202407,7650.200886715008892,3018916.019082297105342
-1,5,747,מודיעין-מכבים-רעות*,שטח פתוח,0,2053035,פנאי/טבע/ספורט,1200,3,0,4,8,0,1,11,0,12,9,1,2,1,4,9,2.435418930045913,202407,6605.487270309174164,2053034.875566865317523
-1,11,2119,צפת,מגורים,5418,859732,מגורים,8000,1,0,3,20,4,6,14,3,23,18,0,0,0,12,13,12.794691136676397,202407,4236.785548445757740,859731.577925171237439
-1,3,1389,בית שמש,מגורים,8307,648456,מגורים,2610,1,0,1,2,1,0,3,0,3,5,0,0,0,5,5,4.626374897245233,202407,4492.675006208041850,648455.878875346854329
-1,35,340,חולון,מגורים,5182,261977,מגורים,6600,1,0,6,40,18,13,22,11,46,55,6,1,3,27,42,133.599352305424674,202407,3450.655694126253820,261977.317973710392835
-1,100,2031,ג'ולס טל-אל,מגורים,7549,17101726,מגורים,0,1,4,8,306,5,83,219,15,318,203,6,6,0,129,162,5.847362994219983,202407,23148.489625483714917,17101726.042807374149561
-1,5,982,קדימה-צורן,מגורים,5985,1008094,מגורים,195,1,0,1,8,3,4,5,0,9,9,0,0,0,6,7,4.959852566961059,202407,4027.410880045789781,1008094.481135664042085
-1,0,1633,עין שרה,לא ידוע,0,849824,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202407,5596.166920397501599,849823.800914995837957
-1,29,2338,חיפה,תעשיה,0,1613371,תעשיה/מסחר/מתקנים,4000,4,1,6,59,3,11,51,4,66,51,3,3,0,34,40,17.974790007727652,202407,6648.478531791768546,1613370.725751590682194
-1,9,584,רחובות,מגורים,8032,466129,מגורים,8400,1,0,2,8,4,3,7,0,10,13,2,0,1,7,10,19.307950660572583,202407,2837.260295327722815,466129.220973112911452
-1,18,1226,ירושלים,מגורים,7590,473423,מגורים,3000,1,1,6,36,3,14,23,6,43,37,2,0,0,20,26,38.020926774789842,202407,3153.948856119380252,473423.494030531612225
-1,14,2598,שדה בוקר מדרשת בן גוריון מרחב עם,מגורים,2891,299710142,מגורים,0,1,2,8,36,0,9,36,1,46,26,0,3,0,13,20,0.046711799348741,202407,73074.570935307332547,299710141.659900665283203
-1,0,177,רמת השרון,שטח פתוח,0,426400,פנאי/טבע/ספורט,2650,3,,,,,,,,,,,,,,,0.000000000000000,202407,2842.517369006905938,426399.713527028099634
-1,15,1868,זכרון יעקב,מגורים,5837,1510389,מגורים,9300,1,0,0,18,6,6,9,3,18,23,1,1,0,18,20,9.931213882378250,202407,7158.170833768012926,1510389.382169656455517
-1,19,819,מזכרת בתיה,מגורים,7340,1297266,מגורים,28,1,2,7,17,8,6,16,4,26,29,2,0,2,13,18,14.646189529357672,202407,5700.308591611965312,1297265.746965468162671
-1,10,2191,בית קשת כדורי,מגורים+מוסדי,951,11039469,מגורים,0,1,0,1,29,1,10,18,2,30,22,0,3,0,11,19,0.905840634473761,202407,17741.555720687330904,11039469.438031341880560
-1,1,1461,ביתר עילית,מגורים,3477,385661,מגורים,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,2.592953537891224,202407,2937.850716721362005,385660.593368468806148
-1,40,412,פתח תקווה,תעשיה,0,426438,תעשיה/מסחר/מתקנים,7900,4,2,8,58,6,6,57,4,68,75,10,4,3,46,69,93.800311070946094,202407,2882.006838958085609,426437.818204524985049
-1,0,1079,ירושלים,מגורים,4667,516936,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202407,3263.741065275330129,516935.673487078980543
-1,40,30,תל אביב -יפו,מגורים,3291,676659,מגורים,5000,1,0,8,53,5,9,38,14,61,76,9,0,1,40,60,59.113968744536614,202407,3581.261512371306708,676659.017310470342636
-1,30,1705,חיפה,מגורים,4605,326035,מגורים,4000,1,0,4,66,2,11,51,8,70,66,2,2,0,44,52,92.014630734174546,202407,3236.278861361295185,326035.107250154949725
-1,9,656,כפר יונה,מגורים,8284,1537805,מגורים,168,1,0,3,9,4,6,4,2,12,14,3,0,1,5,11,5.852498869446232,202407,5132.996550233288872,1537804.654176992131397
-1,20,2284,חדרה,מגורים,10696,1996137,מגורים,6500,1,0,3,23,8,7,14,5,26,31,3,0,1,15,20,10.019353040335808,202407,7873.536542721766637,1996136.868267262820154
-1,0,1298,הרחבת נופי סלע מערב,שטח פתוח,0,479230,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202407,3581.243374373975712,479230.243384304805659
-1,5,505,תעשיון צריפין מחנה גדעונים ושוק סיטונאי,תעשיה,0,7559383,תעשיה/מסחר/מתקנים,0,4,0,1,4,0,0,5,0,5,10,0,0,0,1,2,0.661429619966735,202407,13267.553378503436761,7559383.264770425856113
-1,20,1940,ריינה,מגורים,5334,6955318,מגורים,542,1,0,6,45,1,12,36,3,51,38,0,1,0,31,35,2.875497706071414,202407,13180.379132747642871,6955317.668232315219939
-1,11,123,תל אביב -יפו,מגורים,5997,295062,מגורים,5000,1,0,1,11,6,2,7,3,12,16,4,0,0,8,12,37.280346457513730,202407,2582.146931820949249,295061.635560068301857
-1,37,1558,ריחן חיננית שקד,מגורים,2602,17976580,מגורים,0,1,2,7,68,0,15,59,3,77,73,2,1,1,32,46,2.058233545346164,202407,18651.641005839377613,17976580.006510950624943
-1,11,2519,כרמית כרמים,מגורים,1329,13886947,מגורים,0,1,2,4,22,2,9,18,1,28,19,0,1,0,7,10,0.792110743954682,202407,16480.175038470988511,13886947.101716531440616
-1,18,765,אשדוד,מגורים,19605,627762,מגורים,70,1,0,3,23,15,15,10,1,26,24,3,0,2,11,19,28.673274827031523,202407,3344.396670387240192,627762.266730364179239
-1,1,2121,צפת,מגורים,4120,499515,מגורים,8000,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,2.001940153339990,202407,3284.924000677704953,499515.431733372912277
-1,0,1407,בית שמש,מיועד למגורים,0,1187863,עתידי/לא ידוע,2610,5,,,,,,,,,,,,,,,0.000000000000000,202407,5581.292327961101364,1187863.181463056476787
-1,24,358,הוד השרון,מגורים,2107,625756,מגורים,9700,1,1,4,40,4,9,28,8,45,46,4,1,1,31,41,38.353587929866286,202407,3688.432428072693256,625756.318910413654521
-1,8,2033,גיתה יאנוח-ג'ת,מגורים,6901,13839912,מגורים,0,1,0,1,22,0,3,20,0,23,17,2,0,0,10,15,0.578038366117095,202407,23013.843346836714773,13839911.792947340756655
-1,5,984,תעשיון השרון,תעשיה,0,266723,תעשיה/מסחר/מתקנים,0,4,0,2,4,2,2,4,0,6,10,1,0,0,5,6,18.746022376423877,202407,2064.597385594475782,266723.249316521687433
-1,1,1651,אריאל,אוניברסיטה,0,969629,מוסדי/ציבורי,0,2,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.031322234949105,202407,4355.783513390091684,969629.051049548201263
-1,12,2356,באר שבע,מגורים,2981,200622,מגורים,9000,1,0,3,14,1,0,14,3,17,24,0,0,1,5,8,59.813948957328172,202407,1817.278731160254438,200622.099178920820123
-1,4,602,רחובות,מגורים,4929,1549454,מגורים,8400,1,0,0,6,1,1,3,2,6,6,2,0,1,2,5,2.581554875047693,202407,5842.677017552884536,1549453.795719179557636
-1,10,1244,ירושלים,מגורים,2953,401191,מגורים,3000,1,0,0,23,1,3,13,7,23,19,1,0,0,6,7,24.925776927413516,202407,3905.503304804291020,401191.105461669387296
-1,14,2600,עין גדי כפר הנוקדים,מגורים,603,541377468,מגורים,0,1,3,11,18,0,1,22,5,32,21,5,3,0,11,19,0.025859960588422,202407,104964.324034978213604,541377468.543705224990845
-1,65,195,רמת גן,מגורים,12069,560292,מגורים,8600,1,1,16,52,34,7,43,19,69,95,13,4,4,37,72,116.011018630370415,202407,3680.080485111475355,560291.606499037472531
-1,48,1886,רמת יוחנן כפר המכבי אושה,מגורים,1847,17886764,מגורים,0,1,1,12,92,1,14,77,14,105,93,4,5,0,53,65,2.683548487081868,202407,20113.361393372964812,17886764.569771550595760
-1,26,837,בית יצחק-שער חפר,מגורים,2079,6741768,מגורים,0,1,1,7,31,2,4,26,8,39,59,5,1,3,32,46,3.856555129838675,202407,13933.102864182488702,6741768.009183786809444
-1,3,2193,דבורייה,מגורים,10403,5544464,מגורים,0,1,0,2,9,0,5,4,2,11,7,1,0,0,5,7,0.541080246707406,202407,12289.459818013952827,5544464.094292243942618
-1,13,1479,מבשרת ציון,מגורים,2015,608047,מגורים,1015,1,0,2,17,7,2,11,6,19,19,1,0,1,12,16,21.379916264944050,202407,3879.460377949729263,608047.283202679129317
-1,35,430,פתח תקווה,מגורים,2982,217558,מגורים,7900,1,2,6,50,7,9,41,8,58,64,10,0,1,40,54,160.876919586158465,202407,2535.880386666869526,217557.621627977350727
-1,3,1081,ירושלים,מגורים,5018,522604,מגורים,3000,1,0,1,9,0,4,6,0,10,7,1,0,0,5,7,5.740480293154854,202407,3337.902118596908622,522604.354826773516834
-1,15,32,תל אביב -יפו,מגורים,7721,707000,מגורים,5000,1,0,4,11,1,2,6,7,15,24,3,0,1,10,21,21.216400071466698,202407,3384.856117313817322,707000.242711912840605
-1,12,1723,חיפה,מגורים,3021,397618,מגורים,4000,1,0,3,14,6,1,12,4,17,18,4,1,0,13,18,30.179721666593206,202407,2737.900432866987103,397617.981125490041450
-1,10,674,נתניה,מגורים,5824,645629,מגורים,7400,1,0,1,9,3,2,8,0,10,20,1,0,0,11,20,15.488769813253738,202407,3423.680434303642414,645629.066773463273421
-1,3,2302,עכו,מגורים,5470,423661,מגורים,7600,1,0,0,4,0,1,3,0,4,5,2,0,0,3,5,7.081139575358217,202407,2811.121651578886485,423660.622428592236247
-1,3,1316,הר אדר,מגורים,4056,2259470,מגורים,0,1,0,1,3,1,1,3,0,4,5,0,0,0,3,4,1.327744742418361,202407,6323.273961795453943,2259470.441988559439778
-1,7,267,קריית אונו,מגורים,5117,352557,מגורים,2620,1,0,2,7,2,0,8,1,9,13,1,0,0,6,8,19.854958652477997,202407,2523.488900159863533,352556.765416701848153
-1,18,1958,שפרעם,מגורים,2328,4562288,מגורים,8800,1,1,4,36,4,14,24,2,41,30,1,2,0,18,22,3.945388933709082,202407,10130.555386021960658,4562287.851068234071136
-1,29,909,אלעד,מגורים,14679,894535,מגורים,1309,1,0,3,38,18,12,24,5,41,49,1,1,1,32,40,32.419065943231018,202407,4685.440977828784526,894535.334570769569837
-1,23,1560,ברטעה,לא ידוע,0,14418265,עתידי/לא ידוע,0,5,4,2,55,2,12,48,1,61,51,1,1,0,27,34,1.595198837980142,202407,23759.119451563212351,14418265.267245840281248
-1,4,527,ראשון לציון,מגורים,7213,818880,מגורים,8300,1,0,2,6,1,2,5,1,8,7,1,0,0,3,5,4.884719854065900,202407,3797.907955427511752,818880.124040381750092
-1,6,2139,קריית שמונה,מגורים,6486,2854969,מגורים,2800,1,0,0,18,1,7,10,1,18,11,0,0,0,11,11,2.101599080067528,202407,7123.918210567285314,2854968.893404353875667
-1,42,1153,ירושלים,מגורים,4183,402425,מגורים,3000,1,0,5,46,17,4,40,7,51,68,6,3,1,34,49,104.367316754953734,202407,2863.062532863755223,402424.832848895632196
-1,1,360,רמות השבים,שטח פתוח,0,1011224,פנאי/טבע/ספורט,0,3,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0.988900229447326,202407,6302.428732342732474,1011224.358355015283450
-1,58,1795,קריית מוצקין,מגורים,4889,296077,מגורים,8200,1,2,12,102,12,23,78,15,116,110,2,0,1,64,78,195.895191859186639,202407,2759.490864774370039,296076.690037862455938
-1,187,1002,תל אביב -יפו,מגורים,193,436128,מגורים,5000,1,4,35,229,18,17,226,20,268,373,64,3,15,147,284,428.772690950281401,202407,2793.173538405580530,436128.522051054984331
-1,8,2374,מנחת תימן,שדה תעופה,0,920949,תעשיה/מסחר/מתקנים,0,4,1,8,14,0,8,13,2,23,17,1,0,0,12,17,8.686691841111873,202407,5274.752445780096423,920948.981076784897596
-1,3,620,רמלה,מגורים,1580,204327,מגורים,8500,1,0,3,1,3,0,2,2,4,3,0,0,0,1,3,14.682340612409160,202407,2146.359713945828389,204327.094650322484085
-1,9,1262,ירושלים,מגורים,3375,281164,מגורים,3000,1,0,2,15,0,3,11,3,17,16,3,0,0,8,12,32.009796711708745,202407,2342.871239831089042,281163.922440904600080
-1,11,213,רמת גן,מגורים,2148,309127,מגורים,8600,1,0,1,15,3,1,14,1,16,19,4,0,0,10,14,35.584064006800645,202407,2525.687012240513468,309127.141798579774331
-1,10,1888,קריית טבעון,מגורים,5978,1855504,מגורים,2300,1,0,2,16,2,0,11,5,18,20,0,1,0,11,13,5.389369888974940,202407,8926.586519175252761,1855504.484941189177334
-1,25,855,ניצני עוז,מגורים,1120,3742203,מגורים,0,1,2,7,67,2,12,59,5,76,54,1,5,1,36,47,6.680556753506941,202407,9216.726425407405259,3742203.071155157405883
-1,33,2211,עפולה,מגורים,4938,10737359,מגורים,7700,1,2,5,57,8,11,44,9,64,58,3,4,0,26,37,3.073381458493017,202407,20705.962842030989123,10737358.979246599599719
-1,0,1481,מבשרת ציון,מגורים,651,214536,מגורים,1015,1,,,,,,,,,,,,,,,0.000000000000000,202407,2004.616825704019448,214535.872311287443154
-1,34,432,פתח תקווה,מגורים,6843,373177,מגורים,7900,1,1,4,37,20,2,29,8,42,51,6,2,1,23,38,91.109652015857790,202407,2748.419588514534098,373176.707930815522559
-1,1,1099,ירושלים,אוניברסיטה,0,204511,מוסדי/ציבורי,3000,2,1,0,0,0,0,1,0,1,1,1,0,0,0,1,4.889715691762439,202407,2298.222778349455893,204510.867919104319299
